RouteId,Latitude,Longitude,DateTime,Heading,Speed,Distance,Elevation,Accuracy
280,30.41315084,-97.74774857,2016-09-07 13:50:57.000-0400,188.6,31.742176,14.258403,237,5
280,30.4132779,-97.74772555,2016-09-07 13:50:56.000-0400,187.8,30.467121,14.06483,236,4
280,30.41340371,-97.74770666,2016-09-07 13:50:55.000-0400,187.9,28.274921,13.020111,237,4
280,30.41352002,-97.74768785,2016-09-07 13:50:54.000-0400,186.9,26.194567,11.85024,237,4
280,30.41362637,-97.74767542,2016-09-07 13:50:53.000-0400,187.1,23.666824,10.568282,237,4
280,30.41372097,-97.74766183,2016-09-07 13:50:52.000-0400,186.4,23.152328,11.116902,237,4
280,30.41382035,-97.74764637,2016-09-07 13:50:51.000-0400,188.7,19.75218,10.370666,236,4
280,30.41391177,-97.74762348,2016-09-07 13:50:50.000-0400,189.1,14.853281,7.4513144,236,4
280,30.41397822,-97.74761182,2016-09-07 13:50:49.000-0400,201.4,12.68345,9.763015,236,4
280,30.41406219,-97.74758119,2016-09-07 13:50:48.000-0400,236.4,9.171453,3.6005845,237,4
280,30.41408454,-97.747554,2016-09-07 13:50:47.000-0400,0,0,0.15242024,236,4
280,30.41408391,-97.74755259,2016-09-07 13:50:46.000-0400,0,0,0.54529935,236,5
280,30.414079,-97.74755225,2016-09-07 13:50:45.000-0400,0,0,0.9789758,236,4
280,30.4140702,-97.7475531,2016-09-07 13:50:44.000-0400,0,0,1.5173305,235,3
280,30.41405655,-97.74755426,2016-09-07 13:50:43.000-0400,261.6,1.0513618,1.1114763,235,3
280,30.41405151,-97.74754426,2016-09-07 13:50:42.000-0400,261,3.8475368,2.445485,234,3
280,30.41404854,-97.74751904,2016-09-07 13:50:41.000-0400,261.9,5.927891,3.1746573,233,4
280,30.4140459,-97.74748614,2016-09-07 13:50:40.000-0400,261.5,6.666081,3.5788796,233,4
280,30.41404284,-97.74744906,2016-09-07 13:50:39.000-0400,261.5,6.8226666,3.8562047,233,3
280,30.41403917,-97.74740915,2016-09-07 13:50:38.000-0400,261.6,7.8292894,4.2568116,232,4
280,30.41403568,-97.74736503,2016-09-07 13:50:37.000-0400,258.9,8.478003,4.620028,232,4
280,30.41403517,-97.74731695,2016-09-07 13:50:36.000-0400,250.7,9.104346,4.269404,233,4
280,30.41404029,-97.74727291,2016-09-07 13:50:35.000-0400,233.4,7.3819017,3.1958976,232,5
280,30.41405419,-97.74724377,2016-09-07 13:50:34.000-0400,210.4,6.442387,2.7224188,233,5
280,30.41407465,-97.7472281,2016-09-07 13:50:33.000-0400,193.6,6.2634315,2.989296,232,6
280,30.41410036,-97.74721872,2016-09-07 13:50:32.000-0400,192.6,7.3147936,3.9156723,233,6
280,30.4141353,-97.74721275,2016-09-07 13:50:31.000-0400,194.4,9.775427,3.8152876,233,5
280,30.41416934,-97.7472069,2016-09-07 13:50:30.000-0400,199.9,5.3910255,2.5385063,233,4
280,30.41419172,-97.74720131,2016-09-07 13:50:29.000-0400,193.2,5.2568088,2.6654603,233,4
280,30.41421576,-97.74720083,2016-09-07 13:50:28.000-0400,191.2,5.21207,2.7222905,233,3
280,30.4142403,-97.7471998,2016-09-07 13:50:27.000-0400,188.9,5.5028725,2.9091868,232,3
280,30.41426653,-97.74719888,2016-09-07 13:50:26.000-0400,188.4,5.3910255,2.989365,233,3
280,30.41429348,-97.74719993,2016-09-07 13:50:25.000-0400,192,5.3910255,3.2636368,233,3
280,30.41432276,-97.7471964,2016-09-07 13:50:24.000-0400,199.2,7.113469,3.9450123,233,3
280,30.41435704,-97.74718538,2016-09-07 13:50:23.000-0400,209.9,7.784551,3.9410396,235,3
280,30.41438845,-97.74716617,2016-09-07 13:50:22.000-0400,226.3,8.052983,3.3760874,234,3
280,30.41440961,-97.7471409,2016-09-07 13:50:21.000-0400,230.2,5.3910255,2.7984927,234,3
280,30.41442272,-97.74711601,2016-09-07 13:50:20.000-0400,249,5.413395,2.7331305,234,4
280,30.41443024,-97.74708892,2016-09-07 13:50:19.000-0400,265.2,5.5028725,2.6752942,236,4
280,30.41443232,-97.74706118,2016-09-07 13:50:18.000-0400,264.2,5.883152,7.4015913,236,3
280,30.41443295,-97.74698415,2016-09-07 13:50:17.000-0400,0,0,0.9413838,238,4
280,30.41444125,-97.74698622,2016-09-07 13:50:16.000-0400,0,0,0.17118001,238,3
280,30.41443979,-97.7469868,2016-09-07 13:50:15.000-0400,12.6,0.8052984,0.9895107,239,3
280,30.41444434,-97.74697794,2016-09-07 13:50:14.000-0400,12.3,1.9237684,1.4956957,237,3
280,30.41443258,-97.74698557,2016-09-07 13:50:13.000-0400,12.3,2.1922011,1.848892,237,3
280,30.41442189,-97.74700034,2016-09-07 13:50:12.000-0400,12,2.0356154,2.3911731,234,4
280,30.41440871,-97.74702004,2016-09-07 13:50:11.000-0400,7.3,1.789552,1.0637883,233,4
280,30.41439936,-97.74701755,2016-09-07 13:50:10.000-0400,3.5,1.1408393,1.0756553,233,4
280,30.41439067,-97.74702253,2016-09-07 13:50:09.000-0400,50.2,1.0961006,1.2999084,233,5
280,30.41438233,-97.74703204,2016-09-07 13:50:08.000-0400,0,0,0.039930597,233,4
280,30.41438203,-97.74703227,2016-09-07 13:50:07.000-0400,0,0,0.15684412,233,4
280,30.41438109,-97.74703349,2016-09-07 13:50:06.000-0400,0,0,0.2249684,233,4
280,30.41438129,-97.74703582,2016-09-07 13:50:05.000-0400,0,0,0.23446551,232,4
280,30.41437942,-97.74703696,2016-09-07 13:50:04.000-0400,0,0,1.0572103,232,4
280,30.4143723,-97.74704428,2016-09-07 13:50:03.000-0400,0,0,0.7072299,233,4
280,30.41437811,-97.74704124,2016-09-07 13:50:02.000-0400,0,0,1.6842517,230,5
280,30.4143886,-97.74702856,2016-09-07 13:50:01.000-0400,235.3,0.8052984,3.993612,233,5
280,30.41442354,-97.74703868,2016-09-07 13:50:00.000-0400,248.2,1.3645334,0.72312444,238,4
280,30.41441704,-97.74703931,2016-09-07 13:49:59.000-0400,0,0,0,241,7
