"RouteId","Latitude","Longitude","DateTime","Heading","Speed","Distance","Elevation","Accuracy"
"2213","30.39410988","-97.7524348","2016-09-19 17:54:39.000-0400","221.4","5.368656","2.8810387","244.0","3.0"
"2213","30.3940743","-97.75245443","2016-09-19 17:54:40.000-0400","206.1","9.4622555","4.372288","245.0","3.0"
"2213","30.39402693","-97.75245936","2016-09-19 17:54:41.000-0400","197.1","11.453132","5.2727256","245.0","3.0"
"2213","30.39398025","-97.75247131","2016-09-19 17:54:42.000-0400","200.9","11.296547","5.300803","245.0","3.0"
"2213","30.39393066","-97.75249044","2016-09-19 17:54:43.000-0400","203.8","12.347908","5.7967606","245.0","3.0"
"2213","30.39388144","-97.75252595","2016-09-19 17:54:44.000-0400","210.9","13.488749","6.4357734","245.0","3.0"
"2213","30.39382825","-97.75256499","2016-09-19 17:54:45.000-0400","210.6","14.629587","6.989013","246.0","3.0"
"2213","30.39377491","-97.75260373","2016-09-19 17:54:46.000-0400","215.1","15.166453","6.987646","247.0","3.0"
"2213","30.39372577","-97.75264293","2016-09-19 17:54:47.000-0400","212.6","13.824288","6.62334","247.0","3.0"
"2213","30.39368491","-97.75267457","2016-09-19 17:54:48.000-0400","212.7","12.482124","5.4556475","247.0","3.0"
"2213","30.39364249","-97.75269747","2016-09-19 17:54:49.000-0400","206.6","11.475502","5.1921296","247.0","3.0"
"2213","30.39359479","-97.75270759","2016-09-19 17:54:50.000-0400","185.8","11.1847","5.3766723","247.0","3.0"
"2213","30.39355934","-97.75270793","2016-09-19 17:54:51.000-0400","181.1","9.663581","3.930091","247.0","3.0"
"2213","30.39353053","-97.75264244","2016-09-19 17:54:52.000-0400","129.2","13.265053","7.057809","247.0","3.0"
"2213","30.39349905","-97.75259868","2016-09-19 17:54:53.000-0400","125.2","12.482124","5.464896","247.0","3.0"
"2213","30.39346401","-97.75255399","2016-09-19 17:54:54.000-0400","122.3","11.453132","5.790957","247.0","3.0"
"2213","30.39344262","-97.7525119","2016-09-19 17:54:55.000-0400","124.9","10.357032","4.688807","247.0","3.0"
"2213","30.39341729","-97.75247023","2016-09-19 17:54:56.000-0400","124.7","9.9320135","4.891039","247.0","3.0"
"2213","30.39340104","-97.75244443","2016-09-19 17:54:57.000-0400","127.6","5.838413","3.064804","246.0","3.0"
"2213","30.39338774","-97.75241508","2016-09-19 17:54:58.000-0400","119.6","6.4647565","3.1827538","246.0","3.0"
"2213","30.39336706","-97.7523857","2016-09-19 17:54:59.000-0400","130.2","7.851659","3.6370487","245.0","3.0"
"2213","30.39334213","-97.75235927","2016-09-19 17:55:00.000-0400","140.4","8.343786","3.7536397","246.0","3.0"
"2213","30.39331821","-97.75233405","2016-09-19 17:55:01.000-0400","128.2","7.851659","3.5925264","245.0","3.0"
"2213","30.3932985","-97.75229816","2016-09-19 17:55:02.000-0400","120.6","9.350409","4.0830193","245.0","3.0"
"2213","30.39327932","-97.75225317","2016-09-19 17:55:03.000-0400","109.0","9.685949","4.818239","245.0","3.0"
"2213","30.39326891","-97.75220483","2016-09-19 17:55:04.000-0400","97.4","8.500372","4.786841","245.0","3.0"
"2213","30.39327137","-97.75216797","2016-09-19 17:55:05.000-0400","80.8","8.858282","3.5528598","245.0","3.0"
"2213","30.39329362","-97.75213144","2016-09-19 17:55:06.000-0400","43.0","9.999121","4.2905645","245.0","3.0"
"2213","30.39335574","-97.75211061","2016-09-19 17:55:07.000-0400","16.0","12.191322","7.1716213","244.0","3.0"
"2213","30.39340738","-97.75208776","2016-09-19 17:55:08.000-0400","12.4","14.405893","6.1314907","244.0","3.0"
"2213","30.39346339","-97.75206531","2016-09-19 17:55:09.000-0400","18.9","15.323038","6.573377","244.0","3.0"
"2213","30.39352317","-97.75203063","2016-09-19 17:55:10.000-0400","26.5","14.003244","7.4180317","245.0","3.0"
